,VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Electric_Range
9043,WBAJA9C56J,Pierce,Bonney Lake,WA,98391.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,52650.0,31.0,211762897,POINT (-122.17144 47.19175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070209.0,16.0
9044,1N4BZ0CP1H,San Juan,Eastsound,WA,98245.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,105049094,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960103.0,107.0
9045,W1NKM5GB5S,Snohomish,Edmonds,WA,98020.0,2025,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,21.0,277331029,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050402.0,54.0
9046,1N4BZ0CP6H,Jefferson,Port Townsend,WA,98368.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,24.0,349865610,POINT (-122.77263 48.1212),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950400.0,107.0
9047,1N4BZ0CP1H,King,Redmond,WA,98052.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,48.0,266819934,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324.0,107.0
9048,KMHC05LH8K,King,Kirkland,WA,98033.0,2019,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,45.0,253578496,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0,124.0
9049,JTDKN3DP5E,King,Redmond,WA,98052.0,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,48.0,207336139,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313.0,6.0
9050,YV1H60EP7S,Pierce,Gig Harbor,WA,98335.0,2025,VOLVO,V60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,26.0,272223409,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072405.0,41.0
9051,W1K6G6KB8R,Snohomish,Edmonds,WA,98026.0,2024,MERCEDES-BENZ,S-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,271033619,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050800.0,46.0
9052,5YJSA1E29H,Whatcom,Bellingham,WA,98225.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,223715985,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001102.0,210.0
9053,WP0AE2A7XJ,Whatcom,Blaine,WA,98230.0,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,42.0,476449452,POINT (-122.74888 48.99404),CITY OF BLAINE - (WA)||PUD NO 1 OF WHATCOM COUNTY,53073010405.0,16.0
9054,JTDKN3DP5C,King,Seattle,WA,98144.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,37.0,158789179,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400.0,6.0
9055,3C3CFFGE2F,Clark,Brush Prairie,WA,98606.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,17.0,277637363,POINT (-122.54578 45.73473),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040713.0,87.0
9056,4JGFB4GBXR,Spokane,Spokane,WA,99224.0,2024,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,6.0,263262338,POINT (-117.46996 47.59431),MODERN ELECTRIC WATER COMPANY,53063003601.0,48.0
9057,1FADP3R46E,Lewis,Centralia,WA,98531.0,2014,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,20.0,227069027,POINT (-122.95298 46.72894),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53041971100.0,76.0
9058,WBY8P4C54K,Snohomish,Marysville,WA,98270.0,2019,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,44.0,196743627,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052711.0,126.0
9059,1G6RM1E43G,Clark,Battle Ground,WA,98604.0,2016,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,17.0,273115965,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408.0,36.0
9060,3C3CFFGE0F,Whatcom,Bellingham,WA,98226.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,42.0,475986360,POINT (-122.49756 48.7999),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000203.0,87.0
9061,5YJSA1E29H,Spokane,Spokane,WA,99203.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,3.0,313153256,POINT (-117.39322 47.63374),MODERN ELECTRIC WATER COMPANY,53063004500.0,210.0
9062,4JGFB4GB7R,Snohomish,Edmonds,WA,98020.0,2024,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,257416792,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050502.0,48.0
9063,WAUUPBFF3G,Klickitat,White Salmon,WA,98672.0,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,14.0,258915009,POINT (-121.48704 45.72776),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF KLICKITAT COUNTY,53039950301.0,16.0
9064,5YJSA1E4XL,Pierce,Gig Harbor,WA,98335.0,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,26.0,138527161,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072507.0,337.0
9065,1N4BZ0CPXH,Whatcom,Blaine,WA,98230.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,42.0,252674376,POINT (-122.74888 48.99404),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010411.0,107.0
9066,5YJSA1E20H,Clallam,Sequim,WA,98382.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,24.0,185913346,POINT (-123.10367 48.07965),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001902.0,210.0
9067,KMHC75LH5K,Snohomish,Lynnwood,WA,98036.0,2019,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Not eligible due to low battery range,0.0,32.0,256190434,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051802.0,29.0
9068,5YJSA1E49L,Snohomish,Bothell,WA,98021.0,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,1.0,241126777,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918.0,337.0
9069,1FADP3R48D,Snohomish,Arlington,WA,98223.0,2013,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,44.0,207588475,POINT (-122.1264 48.19471),PUGET SOUND ENERGY INC,53061052711.0,76.0
9070,5YJSA1E20G,Snohomish,Marysville,WA,98270.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,38.0,173191497,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052906.0,210.0
9072,KMHC75LJ4L,Snohomish,Edmonds,WA,98026.0,2020,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,228198610,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050700.0,170.0
9073,JTDKN3DP0C,Snohomish,Marysville,WA,98270.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,38.0,333412334,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052906.0,6.0
9074,5LMTJ5DZ1R,Spokane,Spokane Valley,WA,99037.0,2024,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,4.0,277563100,POINT (-117.19631 47.65706),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063012902.0,28.0
9075,WBA7W4C05L,King,Bellevue,WA,98004.0,2020,BMW,745E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,41.0,8919494,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0,16.0
9076,5YJSA1E23K,Spokane,Spokane,WA,99208.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,6.0,233578670,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063000800.0,270.0
9077,3C3CFFGEXF,Pierce,Gig Harbor,WA,98329.0,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,26.0,328489955,POINT (-122.6658 47.38336),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072503.0,87.0
9078,5YJSA1E26G,Snohomish,Edmonds,WA,98026.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,21.0,187905609,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050200.0,210.0
9079,KNDJP3AE8G,Pierce,University Place,WA,98466.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,28.0,342946649,POINT (-122.53756 47.23165),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061002.0,93.0
9080,5YJSA1E23H,Chelan,Chelan,WA,98816.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,12.0,115998361,POINT (-120.01454 47.83985),PUD NO 1 OF CHELAN COUNTY,53007960301.0,210.0
9081,7JRH60FJ8R,Pierce,Spanaway,WA,98387.0,2024,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,2.0,257807826,POINT (-122.41046 47.06512),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073133.0,41.0
9082,5YJSA1E17G,Snohomish,Snohomish,WA,98290.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,39.0,477680171,POINT (-122.09305 47.91265),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053603.0,210.0
9083,3C3CFFGE3E,King,Seattle,WA,98117.0,2014,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,36.0,293635877,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702.0,87.0
9084,JTDKN3DP1C,Pierce,Gig Harbor,WA,98335.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,26.0,234684362,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406.0,6.0
9085,5YJSA1E21G,King,Bellevue,WA,98005.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,41.0,122472570,POINT (-122.1621 47.64441),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500.0,210.0
9086,5YJSA1E17H,Benton,Kennewick,WA,99336.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,8.0,110381575,POINT (-119.11698 46.20837),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010809.0,210.0
9087,WBAJB1C56K,Spokane,Spokane,WA,99212.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,55700.0,4.0,209835762,POINT (-117.28805 47.68043),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011301.0,15.0
9088,5YJSA1E26G,Snohomish,Lake Stevens,WA,98258.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,44.0,143610449,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052505.0,210.0
9089,1N4BZ0CP9H,San Juan,Eastsound,WA,98245.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,9105015,POINT (-122.91109 48.69389),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960103.0,107.0
9090,5YJSA1E27G,King,Seattle,WA,98104.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,43.0,173024337,POINT (-122.32945 47.60357),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008500.0,210.0
9091,7JRH60FM6R,Pierce,Graham,WA,98338.0,2024,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,2.0,260421199,POINT (-122.29477 47.05703),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073116.0,41.0
9092,JTDKN3DP6D,Clallam,Sequim,WA,98382.0,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,24.0,321069836,POINT (-123.10367 48.07965),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002002.0,6.0
9093,1N4BZ0CP1H,Franklin,Pasco,WA,99301.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,9.0,165944824,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020606.0,107.0
9094,5YJSA1E23K,Snohomish,Snohomish,WA,98296.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,1.0,274997516,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052122.0,270.0
9095,WBY1Z6C39H,King,North Bend,WA,98045.0,2017,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,5.0,273772439,POINT (-121.7831 47.49348),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032704.0,81.0
9097,5YJSA1E19G,Snohomish,Stanwood,WA,98292.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,10.0,268244448,POINT (-122.37265 48.24159),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053301.0,210.0
9098,5YJRE1A32A,King,Bellevue,WA,98006.0,2010,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,110950.0,41.0,155709683,POINT (-122.12096 47.55584),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006.0,245.0
9099,5YJSA1E28H,Snohomish,Lake Stevens,WA,98258.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,39.0,278099370,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061053505.0,210.0
9100,JTDKN3DP8C,Snohomish,Lynnwood,WA,98087.0,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,21.0,133584832,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041703.0,6.0
9101,KNDJP3AE0G,Walla Walla,Touchet,WA,99360.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,16.0,168861703,POINT (-118.66923 46.04238),PACIFICORP,53071920100.0,93.0
9102,WMEEK9AA0E,Whatcom,Bellingham,WA,98225.0,2014,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,191758626,POINT (-122.47107 48.75245),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001101.0,68.0
9103,KMHC65LD8L,Clark,Vancouver,WA,98665.0,2020,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,49.0,251781561,POINT (-122.64443 45.67871),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041008.0,29.0
9104,KNDJX3AE8H,Snohomish,Edmonds,WA,98026.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,32250.0,21.0,349395329,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050404.0,93.0
9105,WP0AD2A71G,Franklin,Pasco,WA,99301.0,2016,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,9.0,268292104,POINT (-119.09467 46.23542),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020606.0,15.0
9106,JTDKN3DP1E,Clark,Vancouver,WA,98684.0,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,17.0,262927920,POINT (-122.48723 45.63701),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317.0,6.0
9107,WBY1Z2C50G,Spokane,Spokane,WA,99205.0,2016,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,3.0,329077430,POINT (-117.45674 47.69963),MODERN ELECTRIC WATER COMPANY,53063001300.0,81.0
9108,5YJSA1E25H,Benton,Kennewick,WA,99338.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,16.0,175527845,POINT (-119.3118 46.20664),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010814.0,210.0
9109,5YJSA1DN7C,Snohomish,Lake Stevens,WA,98258.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,59900.0,44.0,183310172,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052606.0,265.0
9110,5LMTJ5DZ1N,Pierce,Puyallup,WA,98373.0,2022,LINCOLN,CORSAIR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,25.0,233556718,POINT (-122.2988 47.13795),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071310.0,28.0
9111,JTDKN3DP3D,King,Vashon,WA,98070.0,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,34.0,235894914,POINT (-122.4573 47.44929),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702.0,6.0
9112,5YJSA1E26H,Clark,Washougal,WA,98671.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,18.0,230286038,POINT (-122.35341 45.57923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605.0,210.0
9113,4JGFB4GB8R,King,Auburn,WA,98001.0,2024,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,47.0,268627845,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902.0,48.0
9114,5YJSA1E29H,Snohomish,Arlington,WA,98223.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,39.0,349129462,POINT (-122.1264 48.19471),PUGET SOUND ENERGY INC,53061052701.0,210.0
9115,KNDJP3AEXG,Pierce,University Place,WA,98466.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,28.0,475235638,POINT (-122.53756 47.23165),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061002.0,93.0
9116,5YJSA1E22K,Pierce,University Place,WA,98467.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,28.0,126026400,POINT (-122.54045 47.20742),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072313.0,270.0
9117,WBY8P4C07L,Snohomish,Edmonds,WA,98020.0,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,32.0,262944160,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050502.0,126.0
9118,4JGFB4GB7S,San Juan,Lopez Island,WA,98261.0,2025,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,40.0,273918291,POINT (-122.91395 48.52342),BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,53055960501.0,49.0
9119,1N4BZ0CP9H,Snohomish,Edmonds,WA,98026.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,21.0,104739050,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050200.0,107.0
9120,5YJSA1E11G,Pierce,Gig Harbor,WA,98335.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,26.0,305088038,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072409.0,210.0
9121,5YJSA1E26G,Benton,West Richland,WA,99353.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,8.0,186092623,POINT (-119.33836 46.29696),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005010703.0,210.0
9123,5YJSA1E26H,Spokane,Spokane,WA,99208.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,3.0,185447174,POINT (-117.45005 47.7333),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010701.0,210.0
9124,KNDJX3AE8G,Whatcom,Lynden,WA,98264.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,31950.0,42.0,226458116,POINT (-122.45079 48.9429),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010701.0,93.0
9125,5YJSA1E20G,Clark,Vancouver,WA,98660.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,49.0,245380425,POINT (-122.67156 45.63248),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011042400.0,210.0
9126,5YJSA1E19H,Snohomish,Marysville,WA,98270.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,39.0,119813333,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052708.0,210.0
9127,JTDKN3DP4D,Snohomish,Edmonds,WA,98020.0,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,21.0,193492554,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050300.0,6.0
9128,5YJSA1E28G,Kitsap,Poulsbo,WA,98370.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,23.0,224512487,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035940100.0,210.0
9129,WBY8P8C01L,Thurston,Olympia,WA,98502.0,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,0.0,22.0,262229089,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067010600.0,126.0
9130,WBY7Z2C57J,Whatcom,Point Roberts,WA,98281.0,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,42.0,271667609,POINT (-123.05688 48.98867),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073011000.0,114.0
9131,1N4BZ0CP1H,Snohomish,Marysville,WA,98270.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,44.0,120013085,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052904.0,107.0
9132,5YJSA1E29H,Snohomish,Mukilteo,WA,98275.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,0.0,21.0,349276000,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061042001.0,210.0
9133,JTDKN3DP8D,Pierce,Gig Harbor,WA,98335.0,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,0.0,26.0,224339111,POINT (-122.58009 47.328),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072406.0,6.0
